0,1,2,3,4,5,6,7,8,target
150.4,110.9,239.7,168.1,6.5,1000.2,667.2,9.5,27.5,37.92
309.0,0.0,142.0,218.0,10.0,912.0,680.0,24.0,62.0,38.59
295.0,106.0,136.0,206.0,11.0,750.0,766.0,25.0,68.5,41.01
165.0,150.0,0.0,182.0,12.0,1023.0,729.0,14.5,20.0,18.26
275.0,99.0,127.0,184.0,13.0,810.0,790.0,25.75,64.5,43.54
308.0,111.0,142.0,217.0,10.0,783.0,686.0,25.0,70.0,42.08
159.0,0.0,248.0,175.0,12.0,1041.0,683.0,21.0,51.0,35.39
148.0,109.0,139.0,193.0,7.0,768.0,902.0,23.75,58.0,28.03
156.0,0.0,243.0,180.0,11.0,1022.0,698.0,21.0,57.0,33.78
273.0,82.0,105.0,210.0,9.0,904.0,680.0,23.0,62.0,34.99
145.0,106.0,136.0,208.0,10.0,751.0,883.0,24.5,61.0,26.02
153.0,0.0,239.0,200.0,6.0,1002.0,684.0,12.0,35.0,28.29
298.0,107.0,0.0,186.0,6.0,879.0,815.0,3.0,20.0,30.97
148.0,180.0,0.0,183.0,11.0,972.0,757.0,0.0,20.0,18.52
320.0,0.0,163.0,188.0,9.0,866.0,776.0,23.5,60.0,45.69
278.0,0.0,117.0,205.0,9.0,875.0,799.0,19.0,48.0,32.71
142.0,130.0,167.0,215.0,6.0,735.0,836.0,25.5,67.0,31.37
348.7,0.1,223.1,208.5,9.6,786.2,758.1,29.0,78.0,48.77
159.0,0.0,187.0,176.0,11.0,990.0,789.0,12.0,39.0,32.57
147.0,89.0,115.0,202.0,9.0,860.0,829.0,23.0,55.0,25.21
307.0,110.0,0.0,189.0,10.0,904.0,765.0,22.0,40.0,31.5
140.2,44.8,234.9,171.3,5.5,1047.6,704.0,23.5,52.5,33.78
150.3,111.4,238.8,167.3,6.5,999.5,670.5,14.5,36.5,38.19
248.0,101.0,239.9,169.1,7.7,949.9,644.1,2.0,20.0,50.23
336.0,134.0,0.0,222.0,6.0,756.0,787.0,26.0,64.0,31.9
140.5,61.1,238.9,182.5,5.7,1017.7,681.4,24.5,60.0,30.97
313.0,112.0,0.0,220.0,10.0,794.0,789.0,23.0,58.0,28.16
297.1,40.9,239.9,194.0,7.5,908.9,651.8,27.5,67.0,49.17
141.1,0.6,209.5,188.8,4.6,996.1,789.2,23.5,53.0,30.43
291.0,104.0,0.0,231.0,9.0,857.0,725.0,23.0,69.0,30.43
140.0,128.0,164.0,183.0,12.0,871.0,775.0,23.75,53.0,33.38
145.0,177.0,227.0,209.0,11.0,752.0,715.0,2.5,20.0,35.66
304.0,0.0,140.0,214.0,6.0,895.0,722.0,19.0,51.0,38.46
140.1,4.2,215.9,193.9,4.7,1049.5,710.1,24.5,57.0,26.42
140.1,11.8,226.1,207.8,4.9,1020.9,683.8,21.0,64.0,26.28
349.0,0.0,178.0,230.0,6.0,785.0,721.0,20.0,68.5,43.95
310.0,0.0,143.0,168.0,10.0,914.0,804.0,20.5,48.2,49.3
318.0,126.0,0.0,210.0,6.0,861.0,737.0,17.5,48.0,31.77
314.0,0.0,161.0,207.0,6.0,851.0,757.0,21.5,64.0,41.14
155.4,122.1,240.0,179.9,6.7,966.8,652.5,14.5,41.5,35.52
154.0,112.0,144.0,220.0,10.0,923.0,658.0,20.0,64.0,26.82
303.8,0.2,239.8,236.4,8.3,780.1,715.3,25.0,78.0,44.48
146.0,106.0,137.0,209.0,6.0,875.0,765.0,24.0,67.0,27.89
159.0,116.0,149.0,175.0,15.0,953.0,720.0,23.5,54.5,34.05
149.0,109.0,139.0,193.0,6.0,892.0,780.0,23.5,58.5,28.7
