0,1,2,3,4,5,6,7,8,target
291.0,104.0,0.0,231.0,9.0,857.0,725.0,23.0,69.0,30.43
162.0,148.0,191.0,179.0,16.0,840.0,743.0,1.0,20.0,41.81
304.0,0.0,140.0,214.0,6.0,895.0,722.0,19.0,51.0,38.46
148.0,109.0,139.0,193.0,7.0,768.0,902.0,23.75,58.0,28.03
153.0,0.0,239.0,200.0,6.0,1002.0,684.0,12.0,35.0,28.29
160.2,0.3,240.0,233.5,9.2,781.0,841.1,24.0,75.0,36.19
145.0,0.0,227.0,240.0,6.0,750.0,853.0,14.5,58.5,36.59
152.0,0.0,237.0,204.0,6.0,785.0,892.0,15.5,51.0,32.71
163.0,149.0,191.0,180.0,12.0,843.0,746.0,0.0,20.0,41.14
160.0,146.0,188.0,203.0,11.0,829.0,710.0,13.0,38.0,33.51
295.0,106.0,136.0,208.0,6.0,871.0,650.0,26.5,70.0,39.4
294.0,106.0,136.0,207.0,6.0,747.0,778.0,24.0,47.0,41.27
310.0,0.0,143.0,168.0,10.0,914.0,804.0,20.5,48.2,49.3
295.3,0.0,239.9,236.2,8.3,780.3,722.9,25.0,77.0,44.08
320.0,0.0,163.0,188.0,9.0,866.0,776.0,23.5,60.0,45.69
278.0,0.0,117.0,205.0,9.0,875.0,799.0,19.0,48.0,32.71
140.2,30.5,239.0,169.4,5.3,1028.4,742.7,21.25,46.0,36.32
287.0,94.0,121.0,188.0,9.0,904.0,696.0,25.0,61.0,43.01
140.0,1.4,198.1,174.9,4.4,1049.9,780.5,16.25,31.0,30.83
155.4,122.1,240.0,179.9,6.7,966.8,652.5,14.5,41.5,35.52
326.0,0.0,167.0,174.0,6.0,884.0,792.0,21.5,42.0,52.65
332.0,0.0,170.0,160.0,6.0,900.0,806.0,0.0,20.0,58.53
194.3,0.3,240.0,234.2,8.9,780.6,811.3,26.5,78.0,38.46
145.0,177.0,227.0,209.0,11.0,752.0,715.0,2.5,20.0,35.66
313.0,112.0,0.0,220.0,10.0,794.0,789.0,23.0,58.0,28.16
349.0,0.0,178.0,230.0,6.0,785.0,721.0,20.0,68.5,43.95
309.0,0.0,142.0,218.0,10.0,912.0,680.0,24.0,62.0,38.59
159.0,116.0,149.0,175.0,15.0,953.0,720.0,23.5,54.5,34.05
158.0,0.0,246.0,174.0,7.0,1035.0,706.0,19.0,43.0,34.99
147.0,89.0,115.0,202.0,9.0,860.0,829.0,23.0,55.0,25.21
140.1,4.2,215.9,193.9,4.7,1049.5,710.1,24.5,57.0,26.42
215.6,112.9,239.0,198.7,7.4,884.0,649.1,27.5,64.0,39.13
162.0,148.0,190.0,179.0,19.0,838.0,741.0,3.0,21.5,42.08
159.0,193.0,0.0,208.0,12.0,821.0,818.0,23.0,50.0,19.19
