0,1,2,3,4,5,6,7,8,target
342.0,136.0,0.0,225.0,11.0,770.0,747.0,21.0,61.0,32.04
148.0,180.0,0.0,183.0,11.0,972.0,757.0,0.0,20.0,18.52
194.3,0.3,240.0,234.2,8.9,780.6,811.3,26.5,78.0,38.46
261.0,78.0,100.0,201.0,9.0,864.0,761.0,23.0,63.5,34.18
322.0,0.0,149.0,186.0,8.0,951.0,709.0,20.5,61.5,45.42
314.0,0.0,161.0,207.0,6.0,851.0,757.0,21.5,64.0,41.14
154.0,112.0,144.0,220.0,10.0,923.0,658.0,20.0,64.0,26.82
159.0,116.0,149.0,175.0,15.0,953.0,720.0,23.5,54.5,34.05
336.0,134.0,0.0,222.0,6.0,756.0,787.0,26.0,64.0,31.9
156.0,0.0,243.0,180.0,11.0,1022.0,698.0,21.0,57.0,33.78
166.0,0.0,260.0,183.0,13.0,859.0,827.0,21.0,54.0,40.34
143.0,131.0,168.0,217.0,6.0,891.0,672.0,25.0,69.0,26.42
291.0,104.0,0.0,231.0,9.0,857.0,725.0,23.0,69.0,30.43
172.8,158.3,239.5,166.4,7.4,952.6,644.1,0.0,20.0,41.81
140.2,30.5,239.0,169.4,5.3,1028.4,742.7,21.25,46.0,36.32
291.0,105.0,0.0,205.0,6.0,859.0,797.0,24.0,59.0,27.62
287.0,94.0,121.0,188.0,9.0,904.0,696.0,25.0,61.0,43.01
348.7,0.1,223.1,208.5,9.6,786.2,758.1,29.0,78.0,48.77
303.8,0.2,239.8,236.4,8.3,780.1,715.3,25.0,78.0,44.48
160.2,0.3,240.0,233.5,9.2,781.0,841.1,24.0,75.0,36.19
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,14.5,42.5,32.44
305.0,100.0,0.0,196.0,10.0,959.0,705.0,20.0,49.0,29.77
332.0,0.0,170.0,160.0,6.0,900.0,806.0,0.0,20.0,58.53
280.0,92.0,118.0,207.0,9.0,883.0,679.0,25.5,64.0,37.39
145.0,106.0,136.0,208.0,10.0,751.0,883.0,24.5,61.0,26.02
322.0,116.0,0.0,196.0,10.0,818.0,813.0,25.5,67.0,29.77
145.0,177.0,227.0,209.0,11.0,752.0,715.0,2.5,20.0,35.66
296.0,97.0,0.0,219.0,9.0,932.0,685.0,15.0,48.5,29.23
140.2,44.8,234.9,171.3,5.5,1047.6,704.0,23.5,52.5,33.78
140.1,11.8,226.1,207.8,4.9,1020.9,683.8,21.0,64.0,26.28
258.8,88.0,239.6,175.3,7.6,938.9,646.0,0.0,20.0,50.5
318.0,126.0,0.0,210.0,6.0,861.0,737.0,17.5,48.0,31.77
310.0,0.0,143.0,168.0,10.0,914.0,804.0,20.5,48.2,49.3
