0,1,2,3,4,5,6,7,8,target
298.0,107.0,137.0,201.0,6.0,878.0,655.0,16.0,26.0,41.27
184.3,153.4,239.2,179.0,7.5,920.2,640.9,0.0,20.0,41.01
142.0,130.0,167.0,215.0,6.0,735.0,836.0,25.5,67.0,31.37
278.0,0.0,117.0,205.0,9.0,875.0,799.0,19.0,48.0,32.71
295.3,0.0,239.9,236.2,8.3,780.3,722.9,25.0,77.0,44.08
248.3,101.0,239.1,168.9,7.7,954.2,640.6,0.0,20.0,49.97
163.0,149.0,191.0,180.0,12.0,843.0,746.0,0.0,20.0,41.14
159.0,0.0,187.0,176.0,11.0,990.0,789.0,12.0,39.0,32.57
140.2,30.5,239.0,169.4,5.3,1028.4,742.7,21.25,46.0,36.32
150.3,111.4,238.8,167.3,6.5,999.5,670.5,14.5,36.5,38.19
165.0,150.0,0.0,182.0,12.0,1023.0,729.0,14.5,20.0,18.26
342.0,136.0,0.0,225.0,11.0,770.0,747.0,21.0,61.0,32.04
356.0,142.0,0.0,193.0,11.0,801.0,778.0,8.0,30.0,36.46
307.0,110.0,0.0,189.0,10.0,904.0,765.0,22.0,40.0,31.5
265.0,86.0,111.0,195.0,6.0,833.0,790.0,27.0,60.0,37.39
348.7,0.1,223.1,208.5,9.6,786.2,758.1,29.0,78.0,48.77
149.0,109.0,139.0,193.0,6.0,892.0,780.0,23.5,58.5,28.7
143.0,131.0,168.0,217.0,6.0,891.0,672.0,25.0,69.0,26.42
320.0,0.0,163.0,188.0,9.0,866.0,776.0,23.5,60.0,45.69
140.5,61.1,238.9,182.5,5.7,1017.7,681.4,24.5,60.0,30.97
156.0,0.0,243.0,180.0,11.0,1022.0,698.0,21.0,57.0,33.78
140.0,1.4,198.1,174.9,4.4,1049.9,780.5,16.25,31.0,30.83
296.0,97.0,0.0,219.0,9.0,932.0,685.0,15.0,48.5,29.23
