0,1,2,3,4,5,6,7,8,target
298.0,107.0,0.0,186.0,6.0,879.0,815.0,3.0,20.0,30.97
307.0,110.0,0.0,189.0,10.0,904.0,765.0,22.0,40.0,31.5
159.0,0.0,248.0,175.0,12.0,1041.0,683.0,21.0,51.0,35.39
137.0,167.0,214.0,226.0,6.0,708.0,757.0,27.5,70.0,34.45
152.0,139.0,178.0,168.0,18.0,944.0,695.0,0.0,20.0,38.86
159.0,193.0,0.0,208.0,12.0,821.0,818.0,23.0,50.0,19.19
154.0,141.0,181.0,234.0,11.0,797.0,683.0,23.0,65.0,33.51
308.0,111.0,142.0,217.0,10.0,783.0,686.0,25.0,70.0,42.08
160.0,146.0,188.0,203.0,11.0,829.0,710.0,13.0,38.0,33.51
278.0,0.0,117.0,205.0,9.0,875.0,799.0,19.0,48.0,32.71
252.0,76.0,97.0,194.0,8.0,835.0,821.0,23.0,54.0,33.11
332.0,0.0,170.0,160.0,6.0,900.0,806.0,0.0,20.0,58.53
152.0,0.0,237.0,204.0,6.0,785.0,892.0,15.5,51.0,32.71
145.0,106.0,136.0,208.0,10.0,751.0,883.0,24.5,61.0,26.02
291.0,105.0,0.0,205.0,6.0,859.0,797.0,24.0,59.0,27.62
248.0,101.0,239.9,169.1,7.7,949.9,644.1,2.0,20.0,50.23
296.0,97.0,0.0,219.0,9.0,932.0,685.0,15.0,48.5,29.23
274.0,89.0,115.0,202.0,9.0,759.0,827.0,26.5,68.0,35.52
158.0,0.0,246.0,174.0,7.0,1035.0,706.0,19.0,43.0,34.99
305.0,100.0,0.0,196.0,10.0,959.0,705.0,20.0,49.0,29.77
265.0,86.0,111.0,195.0,6.0,833.0,790.0,27.0,60.0,37.39
160.0,0.0,250.0,168.0,12.0,1049.0,688.0,18.0,48.0,37.66
140.5,61.1,238.9,182.5,5.7,1017.7,681.4,24.5,60.0,30.97
288.0,0.0,121.0,177.0,7.0,908.0,829.0,22.5,48.5,39.93
142.0,130.0,167.0,215.0,6.0,735.0,836.0,25.5,67.0,31.37
258.8,88.0,239.6,175.3,7.6,938.9,646.0,0.0,20.0,50.5
322.0,0.0,149.0,186.0,8.0,951.0,709.0,20.5,61.5,45.42
280.0,92.0,118.0,207.0,9.0,883.0,679.0,25.5,64.0,37.39
172.8,158.3,239.5,166.4,7.4,952.6,644.1,0.0,20.0,41.81
162.0,148.0,190.0,179.0,19.0,838.0,741.0,3.0,21.5,42.08
326.0,0.0,167.0,174.0,6.0,884.0,792.0,21.5,42.0,52.65
321.0,0.0,164.0,190.0,5.0,870.0,774.0,24.0,60.0,45.82
248.3,101.0,239.1,168.9,7.7,954.2,640.6,0.0,20.0,49.97
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,14.5,42.5,32.44
160.2,0.3,240.0,233.5,9.2,781.0,841.1,24.0,75.0,36.19
150.4,110.9,239.7,168.1,6.5,1000.2,667.2,9.5,27.5,37.92
140.1,11.8,226.1,207.8,4.9,1020.9,683.8,21.0,64.0,26.28
348.7,0.1,223.1,208.5,9.6,786.2,758.1,29.0,78.0,48.77
298.0,107.0,137.0,201.0,6.0,878.0,655.0,16.0,26.0,41.27
165.3,143.2,238.3,200.4,7.1,883.2,652.6,17.0,27.0,32.84
140.2,44.8,234.9,171.3,5.5,1047.6,704.0,23.5,52.5,33.78
295.0,106.0,136.0,206.0,11.0,750.0,766.0,25.0,68.5,41.01
154.0,112.0,144.0,220.0,10.0,923.0,658.0,20.0,64.0,26.82
295.3,0.0,239.9,236.2,8.3,780.3,722.9,25.0,77.0,44.08
156.0,0.0,243.0,180.0,11.0,1022.0,698.0,21.0,57.0,33.78
304.0,0.0,140.0,214.0,6.0,895.0,722.0,19.0,51.0,38.46
