0,1,2,3,4,5,6,7,8,target
154.0,112.0,144.0,220.0,10.0,923.0,658.0,20.0,64.0,26.82
314.0,0.0,161.0,207.0,6.0,851.0,757.0,21.5,64.0,41.14
162.0,148.0,191.0,179.0,16.0,840.0,743.0,1.0,20.0,41.81
140.2,44.8,234.9,171.3,5.5,1047.6,704.0,23.5,52.5,33.78
288.0,0.0,121.0,177.0,7.0,908.0,829.0,22.5,48.5,39.93
149.0,109.0,139.0,193.0,6.0,892.0,780.0,23.5,58.5,28.7
145.0,0.0,227.0,240.0,6.0,750.0,853.0,14.5,58.5,36.59
366.0,0.0,187.0,191.0,7.0,824.0,757.0,24.75,62.7,52.65
321.0,0.0,164.0,190.0,5.0,870.0,774.0,24.0,60.0,45.82
140.0,128.0,164.0,183.0,12.0,871.0,775.0,23.75,53.0,33.38
274.0,89.0,115.0,202.0,9.0,759.0,827.0,26.5,68.0,35.52
322.0,116.0,0.0,196.0,10.0,818.0,813.0,25.5,67.0,29.77
258.8,88.0,239.6,175.3,7.6,938.9,646.0,0.0,20.0,50.5
143.0,131.0,168.0,217.0,6.0,891.0,672.0,25.0,69.0,26.42
348.7,0.1,223.1,208.5,9.6,786.2,758.1,29.0,78.0,48.77
165.3,143.2,238.3,200.4,7.1,883.2,652.6,17.0,27.0,32.84
252.0,76.0,97.0,194.0,8.0,835.0,821.0,23.0,54.0,33.11
145.0,106.0,136.0,208.0,10.0,751.0,883.0,24.5,61.0,26.02
159.0,193.0,0.0,208.0,12.0,821.0,818.0,23.0,50.0,19.19
159.0,0.0,248.0,175.0,12.0,1041.0,683.0,21.0,51.0,35.39
295.3,0.0,239.9,236.2,8.3,780.3,722.9,25.0,77.0,44.08
152.0,139.0,178.0,168.0,18.0,944.0,695.0,0.0,20.0,38.86
159.0,0.0,187.0,176.0,11.0,990.0,789.0,12.0,39.0,32.57
140.0,128.0,164.0,237.0,6.0,869.0,656.0,24.0,65.0,29.5
148.0,180.0,0.0,183.0,11.0,972.0,757.0,0.0,20.0,18.52
326.0,0.0,167.0,174.0,6.0,884.0,792.0,21.5,42.0,52.65
261.0,78.0,100.0,201.0,9.0,864.0,761.0,23.0,63.5,34.18
297.1,40.9,239.9,194.0,7.5,908.9,651.8,27.5,67.0,49.17
307.0,110.0,0.0,189.0,10.0,904.0,765.0,22.0,40.0,31.5
356.0,142.0,0.0,193.0,11.0,801.0,778.0,8.0,30.0,36.46
310.0,0.0,143.0,168.0,10.0,914.0,804.0,20.5,48.2,49.3
142.0,130.0,167.0,174.0,11.0,883.0,785.0,0.0,20.0,36.72
308.0,111.0,142.0,217.0,10.0,783.0,686.0,25.0,70.0,42.08
354.0,0.0,0.0,234.0,6.0,959.0,691.0,17.0,54.0,33.91
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,14.5,42.5,32.44
156.0,0.0,243.0,180.0,11.0,1022.0,698.0,21.0,57.0,33.78
