0,1,2,3,4,5,6,target
1.69e-05,-0.00383461,-0.00780156,-0.00253268,0.016534,-0.00624031,0.00283012,-0.00640193
0.0,0.0145942,0.0147146,0.00209003,0.0,0.0126187,0.00594734,0.0111552
0.00967351,0.00203929,0.00521675,-0.0149164,-0.00474592,0.00312224,-0.00639463,-0.0435269
-0.00330191,-0.00139944,-0.000456564,-0.023989,-0.0077158,-0.00598433,-0.00832095,-0.0316045
0.0178407,0.00194524,0.00484967,-0.00784765,0.021482,0.00293229,0.00229629,0.00621093
-0.00104987,0.00211264,0.0027247,-0.000716823,0.00347064,0.00550249,0.00200697,0.018681
0.00176506,0.000158395,0.001143,0.0042358,-0.0113075,0.00230319,-0.00517916,-0.00359449
-0.0118882,-0.0183972,-0.0138569,0.0156983,0.00792914,-0.0122744,0.0105773,0.0129203
0.0102984,0.00229451,0.00717739,-0.0267735,0.0156334,0.00439354,-0.011305,-0.00836451
0.0217835,0.0231777,0.026111,0.00345517,0.0147321,0.0251948,0.0157492,0.0221251
0.0013283,-0.0195506,-0.0143347,-0.0504476,0.0303136,-0.0120704,-0.0234287,-0.0172678
-0.0103044,-0.0167645,-0.0166326,-0.00267185,-0.0114945,-0.0152145,-0.00600692,-0.00866933
0.000145893,0.00283148,0.00261254,-0.0211036,0.00193291,0.00302371,0.00322638,0.037795
0.00238645,-0.000782335,-0.00286974,0.00534272,-0.0017531,-0.00251091,8.92e-05,0.00179629
0.00778674,0.00845534,0.0128656,0.00416245,0.0189196,0.0113407,0.00877264,0.0318127
-0.0199674,0.00623261,0.00678871,0.0333626,-0.00936315,0.003375,-0.00665435,-0.000951721
0.00279256,0.0261406,0.015518,0.0195983,-0.00743541,0.0159722,0.00876836,0.015476
0.00168288,0.00266661,0.0,-0.00503767,-0.00272499,0.00525017,0.00294918,-0.0013568
0.0430347,0.05163,0.0503227,0.0158996,0.0402473,0.0670425,0.0253176,0.100621
0.00236661,0.00674202,0.00419852,-0.00794087,-0.00614607,0.00495771,-0.0014647,-0.000329157
0.0128895,0.00971133,0.00681819,0.0161424,0.00883843,0.00922684,0.001154,-0.00318405
-0.00104637,-0.00589109,-0.00113909,0.0269836,-0.00612848,-0.00270824,0.00801882,-0.0078254
-0.00595934,0.019607,0.0114298,-0.0104137,-0.00611345,0.0159015,0.0017334,0.0150062
0.00244282,0.00695291,-0.00577677,0.044514,0.000257732,0.00395046,0.0128157,0.0244324
0.0283222,0.0589505,0.0419337,0.0431038,0.0410735,0.0462999,0.0385062,0.0525224
0.000545376,0.000409408,0.00135716,0.00463451,0.00693772,0.000585708,0.00532962,0.00570635
0.00772939,0.00745902,0.0109676,0.000574402,0.00479557,0.0079555,0.000465516,-0.00130669
-0.0114757,-0.000204728,-0.00332924,0.0186609,-0.00891802,0.002504,0.00816049,0.0190548
0.0291995,0.0302285,0.0253503,0.000802976,0.0484072,0.0270375,0.0274352,0.0360415
0.00119545,-0.00977424,-0.00806518,-0.0112635,0.00015752,-0.0092171,-0.00487016,-0.007802
0.00339136,-0.0117263,-0.000465999,-0.0400613,0.0282832,-0.00556096,-0.0194238,-0.0847159
0.0114592,0.0120875,0.0096932,-0.0143158,0.0147222,0.0105125,-0.00639776,-0.00436774
0.0113667,0.0103412,0.012409,0.0269555,0.0205848,0.010857,0.0230924,0.0247677
0.0041761,0.00542486,0.00663798,0.00413982,0.00623796,0.00398028,-0.00449899,0.00688571
-0.00348643,0.0106121,0.00723854,0.0206971,0.00476692,0.00956358,0.0196234,0.0267133
-0.0170804,-0.0181354,-0.0174245,0.0131312,-0.0111653,-0.0165594,0.00113875,-0.0121186
-0.00170563,0.0154374,0.00871515,0.00127704,-0.00685817,0.00999393,-3.32e-05,0.0342818
-0.000155215,0.00300462,-0.00332558,0.0266935,-0.00325562,-7.34e-05,0.00361627,0.00966384
0.0154193,0.0130296,0.0210944,0.00140586,0.0164739,0.0196792,0.00243869,0.0371139
0.00297741,0.00423437,0.00207362,0.0143874,0.00168798,0.0035899,0.0092794,0.0153752
-0.00416731,-0.00718556,-0.00107206,-0.00588712,0.00218298,-0.00320767,0.00143227,0.00542919
0.00774906,0.0113572,0.00472612,-0.00281927,0.0132121,0.00842248,0.00667894,0.0247787
0.0135239,0.0241328,0.0196294,-0.0101698,0.0,0.0204487,0.00798496,0.0139444
-0.00324575,-0.0182853,-0.0228547,-0.0205711,0.00491112,-0.0224017,-0.00681967,-0.00767762
-0.0236596,-0.0276347,-0.0264865,0.00418886,-0.0348824,-0.0290215,-0.0118891,-0.0176189
-0.00550839,0.00360477,0.000757609,0.00378709,-0.00685469,-0.000184603,-0.000280023,0.015643
0.0152073,0.0125835,0.0161322,0.00518832,0.0191692,0.0145125,0.0158133,0.0252847
0.0159161,0.0,0.0160176,0.0,0.0,0.0167778,0.00839901,0.0144776
0.000429127,0.00712758,0.00891331,0.00305739,-0.0020381,0.00800666,0.003712,0.00379904
-0.0245599,-0.020456,-0.0147454,-0.0315104,-0.0253912,-0.0192533,-0.0297724,-0.0178959
-0.00548943,-0.00660182,-0.00573252,0.00319994,-0.000804338,-0.00594101,0.0115408,0.000667055
0.0190529,0.00671664,0.00345923,-0.0129714,0.0140297,0.00645004,0.00236358,0.00452163
-0.0144379,-0.00437002,0.0045268,-0.0187487,-0.00673146,0.000375835,0.00200541,0.00681242
-0.0168996,-0.0278238,-0.0278896,-0.0086508,-0.0228566,-0.020869,-0.0170319,-0.0120659
0.0210294,0.00341124,-0.000852301,-0.0242038,0.0101881,0.000107111,-0.00727657,-0.0139764
-0.00332338,-0.00126627,0.00178972,-0.0145966,-0.0300224,0.000550359,-0.0148596,-0.0263676
0.0299366,0.0238732,0.0223783,-0.0247318,0.0489,0.0213451,0.027348,0.00829457
-0.016258,-0.0177277,-0.0140032,-0.0153391,-0.0157637,-0.0151129,-0.0125911,-0.011798
0.0232225,0.00813822,0.00301347,0.000813447,0.0142061,0.00659392,0.00718841,0.00756769
-0.00751766,0.0265765,0.0152747,0.0269083,0.0095649,0.01877,0.0151656,0.0232308
0.00367628,0.00824579,0.00327432,0.0245422,0.00781192,0.00309408,0.00552435,-4.14e-05
0.00192291,0.00287211,-0.000723066,0.00056828,0.00562792,0.000571574,0.00693787,-0.0016526
-0.00184651,-0.00481722,-0.00586483,0.00107068,-0.00742345,-0.0054614,-0.00681971,-0.0187548
-0.000325895,-0.00198894,-0.000354384,-0.00953645,-0.000372974,-0.00299057,-0.000118508,-0.0185036
0.000737463,-0.00210561,-0.00430424,0.0153513,0.00351505,-0.00336528,0.00423358,-0.0025391
0.00422899,0.0100032,0.00617832,0.0268025,0.0,0.0104604,0.0103103,0.0325061
0.00173764,-0.0274206,-0.00760983,0.0,-0.00848223,-0.0140922,-0.0147727,-0.020825
0.00224177,0.00395298,-0.000687095,0.00735233,-0.00962277,0.00191942,-0.0011489,-0.0149764
0.0683664,0.0261091,0.0281969,0.0,0.0572901,0.0283794,0.0441216,0.0513307
0.00112759,0.0157224,0.00650571,0.00927212,-0.00999044,0.0102942,-0.00174416,0.00852825
-0.00843765,-0.00196156,-0.00270667,0.0376557,-0.00438181,-7.26e-05,0.00302367,0.0429373
0.00753313,0.00679078,0.00628918,0.0254532,0.00486669,0.00856086,0.0109169,0.032278
-0.00149831,0.0036825,0.00454609,-0.00414712,0.00955747,-0.000809664,0.00213008,0.00855953
0.00685647,0.0094911,0.00817124,0.00784552,0.00809607,0.00787208,0.0132756,0.0333357
0.00744212,0.0133467,0.0089054,0.00334861,0.0177539,0.0108928,0.00769598,0.0227598
-0.00539328,-0.00307586,0.00397668,-0.00867426,0.00267161,0.000432349,-0.00531888,-0.00383249
0.00598368,0.00601419,0.000860511,-0.00721348,0.0067978,0.000681404,-0.000892236,-0.0200897
4.84e-05,0.00330874,0.00818932,0.00799191,0.0114064,0.00568732,0.00515013,0.0221883
-0.00126939,0.000355312,-0.00379465,0.017195,0.00204852,-0.00196108,-0.000640049,-0.00591898
-0.000532907,-0.0156367,-0.0174543,-0.0151339,-0.0162893,-0.0197393,-0.0190914,-0.0356075
0.00837584,0.00778217,0.000560787,-0.0140328,-0.00280533,0.00653269,-0.00982767,0.024441
0.00250008,0.00133647,0.00333064,0.00737285,-0.00541453,0.00138054,0.00412993,-0.00101383
-0.000382751,0.00426951,0.00617103,0.00546014,0.00296182,0.00639321,0.0102823,-0.00928196
0.00311081,-0.00272182,0.00402802,0.00253461,0.00278006,0.00131582,0.00806674,0.0240189
-0.000545889,0.0103821,0.00929514,0.0329388,0.000796509,0.0105006,0.0160656,0.0164679
-0.00625867,-0.006994,-0.00724,0.00975347,-0.0292155,-0.00585889,-0.00324816,0.0184633
0.0,-0.00605399,-0.00578963,-0.00813074,-0.00510688,-0.00776093,-0.00189657,-0.0122233
-0.000979319,-0.00263347,-0.00225708,-0.0163593,-0.0128331,-0.0041182,-0.00224502,0.0204679
-0.0315083,-0.033893,-0.0315471,-0.0127977,-0.0356131,-0.034903,-0.0210329,-0.0284431
0.042572,0.00501119,-0.00772887,-0.0205613,0.0335321,-0.00333856,-0.00509224,0.00152943
0.00622074,0.00929811,0.00889751,0.00459132,0.00142386,0.00821668,-0.00334572,0.00855289
-0.00697927,-0.00031212,-0.00649712,0.0166087,-0.00341587,-0.00220078,-0.0040045,0.00485892
0.00287755,0.0030273,0.00135613,0.0108623,-0.00267209,0.00355442,0.00122925,0.000835311
-0.0032402,0.000460915,-0.00380254,0.00196813,-0.00326564,-0.00054988,-0.00143045,0.000892722
0.00896727,0.0181599,0.00608388,0.000201679,0.0170359,0.0143967,0.0118722,0.00906405
0.00148405,0.00476618,0.00365138,-0.0134107,-0.0154618,0.00562716,0.00789539,0.0214676
0.00218419,0.00730372,0.00619661,-0.0207356,-0.00352942,0.00674318,-0.00823525,0.012867
0.00242357,0.00430723,0.0045025,0.0159549,-0.00833184,0.0054997,0.00231268,-0.00207582
0.00536324,-0.00964005,7.4e-05,-0.0388085,0.00626104,-0.00362006,-0.00807732,-0.010008
0.0131324,0.00831042,0.0105751,0.00564342,-0.00193277,0.00950245,0.00504977,0.00611426
-0.00212515,0.0059722,-0.0040453,0.0142505,-0.0072281,-0.000620243,-0.00264603,0.00685022
0.0323472,0.0306339,0.0307061,0.0122178,0.0311109,0.0298569,0.0171842,0.0149933
-0.0197344,-0.024931,-0.0234609,-0.0135465,-0.0486461,-0.0216144,-0.0259506,-0.0300804
-0.0103123,-0.000774776,0.00184003,-0.00682961,-0.0303051,-0.000105516,-0.0106818,-0.00691794
0.0222636,0.02502,0.0188448,-0.00626498,0.0195207,0.0215109,0.00618863,0.00875917
0.00226124,-0.00994596,-0.0102032,-0.012792,0.0,-0.0129001,-0.00317965,-0.00118032
-0.0292429,-0.0178993,-0.010106,-0.0290344,-0.0182794,-0.0156749,-0.00647278,0.00474386
0.00137544,0.00033348,-0.00273612,0.000363777,-0.00467683,-0.00214676,-0.00453671,-0.0153677
-0.0354394,-0.0523312,-0.0355045,-0.0463688,-0.0303802,-0.0395754,-0.0385645,-0.0405766
-0.000190815,0.0,-0.011979,0.0164041,0.00943518,-0.00615786,0.00278939,-0.0068611
0.00499459,-0.00510667,0.00497604,-0.00166804,0.0109329,-0.000548291,-0.00118012,0.0117802
-0.0135168,-0.0148709,-0.014025,-0.0132456,-0.00284547,-0.0156216,-0.00544791,-0.0137732
0.00128214,0.00525679,0.00305,-0.00675256,-0.00324846,0.00246509,0.00260637,0.0107992
0.00289297,-0.0180355,-0.0153726,-0.0292863,-0.0184856,-0.021005,-0.02729,-0.0538266
0.0213867,0.0262853,0.0204469,0.00512019,0.0239484,0.0224169,0.0154636,0.0191463
-0.008568,-0.0171803,-0.00876504,0.00759102,-0.00721288,-0.00832487,-0.00142689,-0.00714228
0.00603285,0.00370592,-0.00191047,-0.0213391,0.00403614,0.000769452,0.00157399,-0.00806588
0.00958032,0.00854398,-0.00286746,-0.000979474,0.00775747,0.00712586,0.00830965,0.014858
-0.010048,0.00132185,-0.00300293,0.00956302,0.0285508,0.00303193,0.0177644,0.0097092
-0.00813102,-0.0150994,-0.00629972,0.00184522,-0.00756947,-0.00916747,-0.00619924,-0.0347436
-0.00121821,0.00821608,0.0040457,0.0105052,-0.0104858,0.0069721,-0.00143908,0.00637886
0.0121185,0.015561,0.0140028,-0.00381189,0.0131363,0.0142319,0.00480585,0.0202381
0.0103683,0.00367266,-0.00332266,0.0193545,0.0107519,-0.00103475,0.00923367,-0.00256754
0.00902434,0.0224859,0.0124196,-0.00955408,0.0125841,0.016101,0.00300927,0.00453918
-0.0101004,0.0151381,0.00277501,0.0102212,0.0210203,0.000783591,0.00685449,0.0343722
-0.00071333,0.0021903,0.000341331,-0.00241769,-0.00499548,0.000484693,0.000165775,0.000956115
-0.0295776,-0.038856,-0.0248176,-0.00643722,-0.0101201,-0.0261489,-0.00483702,-0.0029637
0.0,0.0,-0.0246557,-0.0135962,-0.0488296,-0.030935,-0.0383228,-0.0506875
-0.0180137,-0.0074034,-0.014131,-0.0113558,-0.0200825,-0.0104778,-0.00991192,-0.038599
0.0153012,-0.0136689,-0.00652001,0.00133615,0.0238295,-0.00932009,0.00858289,-0.00946971
-0.00771129,0.020403,0.0107756,0.00183157,0.0,0.0142466,-0.000966672,0.0179867
-0.00140197,0.0014366,0.0,0.000360093,0.00578571,0.00418611,-0.000190542,0.00581664
0.0113519,-0.00695025,-0.00171076,0.0,0.0182535,-0.00320276,0.00719669,0.00488972
0.0,0.0,0.0,0.0132067,0.0,0.00368106,0.00414208,-0.0016775
0.0206434,0.00214176,-0.0135996,0.00289424,0.0158441,-0.00420478,0.00601251,-0.000881369
-0.00451569,-0.0157228,-0.0117772,-0.0250407,0.0117241,-0.0162125,-0.0087413,-0.0268055
0.0,0.0,0.0,0.00470357,0.0,0.0,0.00445222,0.0115539
0.0259622,-6.1e-05,0.0105732,0.0130504,0.0048923,0.00163058,0.000841483,0.00281208
-0.0160047,-0.00398853,-0.0067445,0.00430299,-0.0264422,-0.00475292,-0.00603372,-0.00769588
-0.0101176,0.00421631,0.00264328,0.00210504,-0.0205641,0.00119383,-0.0187367,-0.00776554
0.00802603,0.0163829,0.00969464,-0.00074188,0.00317883,0.0120645,0.008943,0.0167081
0.0206467,0.013218,0.0142607,0.0145718,0.0126777,0.0157708,0.00348178,0.0113096
0.00355724,0.002553,0.0065332,0.0189253,0.0223943,0.00748803,0.00923702,0.00344592
-0.0127409,-0.024723,-0.0108374,0.00579829,-0.0189897,-0.0134437,-0.00611657,-0.0365498
0.00421206,0.00963468,0.00866505,-0.00599245,0.0,0.0070969,0.00501853,0.0054044
0.0133497,0.0164341,0.00872423,0.00230767,0.0102602,0.0110805,-0.00262147,0.0122364
0.0100945,0.00940083,0.00874529,0.00159096,0.00957049,0.00964188,0.00285303,0.00632868
0.00581932,0.000757244,0.00804045,0.0068469,0.00424365,0.00415798,-0.00114475,-0.00742625
0.0143639,0.0205356,0.0161628,0.00213379,0.0197198,0.0141232,0.0156929,0.0101215
0.0109162,-0.0061834,-0.00812111,0.00179865,0.0109397,-0.00812487,0.000723629,-0.0145326
0.0290798,0.0119324,0.00912087,0.0109074,0.0252165,0.0151739,0.0100205,0.0126529
-0.00180632,0.0126792,0.00740901,0.0178304,-0.00113263,0.0118635,0.0078779,0.0174625
0.00414882,-0.00400004,-0.00631736,0.0175817,0.00755436,-0.00411803,0.00177671,0.00192631
-0.00564058,0.00316517,0.00929582,0.0131355,-0.0112183,0.0071419,0.00162417,-0.00707552
-0.0448992,-0.0479224,-0.0451312,-0.0209479,-0.044516,-0.0464206,-0.0363747,-0.0735257
0.00399328,-0.00248389,-0.000596923,-0.00465043,-0.00393824,-0.000359589,-0.00637465,0.00749847
0.0130442,0.0236647,0.0424566,-0.0154846,0.00669292,0.0339053,0.00783422,0.0362165
0.0230526,0.00850682,0.00636383,0.0182685,0.0187236,0.0045644,0.0164176,0.00054608
0.012737,0.0131626,0.0219288,0.0179073,0.0026067,0.0190005,0.0116477,0.016953
-0.00810914,-0.0108079,-0.0183382,-0.00395784,-0.0212286,-0.0061643,-0.0128325,-0.0251873
0.0172546,0.00568745,0.013649,0.0,0.0162284,0.0127287,0.0117374,0.01554
0.00440668,-0.00284236,0.00795229,0.00371587,0.0114423,-5.64e-05,0.00517492,-0.0105965
0.00383541,-0.00168005,0.00232709,0.00521977,-0.00435122,0.00230703,0.000968207,-0.0318529
-0.0027484,-0.000643384,-0.00368789,0.0,-0.00415202,-0.00347317,-0.00235416,-0.00924414
-0.0115375,0.00332312,0.00204283,0.0203304,0.00101929,0.00265062,0.00731407,0.0055483
-0.0036697,-0.0115843,-0.00307497,-0.0197719,-0.00314456,-0.00987618,-0.00249624,-0.00996114
0.0234754,0.0528292,0.0373891,0.00843492,0.0516744,0.0365485,0.0303115,0.00272274
-0.0129027,0.00382845,0.0145066,-0.0023284,0.000217155,0.00944534,0.00888012,0.0270405
0.00880606,0.01458,0.0166587,0.0130516,0.0,0.0155833,0.0100258,0.0107775
-0.0240555,-0.0360109,-0.0264614,-0.00953144,-0.0288678,-0.0266077,-0.0211093,-0.0109354
-0.00808491,0.00551178,0.00429844,-0.00395627,-0.0135519,0.00581144,-0.00164429,0.00852324
0.000739529,-0.00533444,-0.00502166,0.0186751,0.00527261,-0.00240082,0.0107557,0.0161939
0.00553786,0.0347868,0.0378911,-0.0081816,0.00983816,0.0327996,0.0103197,0.0617082
-0.00327827,0.00180547,0.00128613,-0.000649026,0.00587181,-0.000537831,-0.0015374,9.21e-06
0.00229607,0.00197427,0.00816743,0.0151942,0.0025332,0.00413472,0.00780351,-0.00754069
0.000342636,0.000877292,0.00285725,0.00383085,0.00100612,0.0028696,0.00598553,0.0457644
0.0136124,0.026651,0.0223778,0.00178764,0.00483046,0.0235231,0.0130762,0.0445743
0.0393201,-0.0103931,-0.00894738,-0.014695,0.0,-0.00944703,-0.0118811,-0.00415165
0.0173937,0.0241755,0.0195968,-0.00162389,0.0237693,0.0198696,0.0164266,0.026778
0.00253019,0.0,0.00132954,0.00537468,0.00989837,0.0,0.005386,0.0146486
0.00641803,0.00758003,0.00404153,-0.0220714,0.0,0.00618009,-0.00364146,-0.00228465
0.013646,0.023858,0.0091998,-0.00164094,0.0123257,0.0129054,0.00716741,0.0309994
-0.00308846,-0.00286952,-0.00372373,-0.0200791,0.00291365,-0.00205212,0.00351221,0.00878905
-0.00467931,0.00219342,0.00389438,0.0,0.0311902,0.012698,0.0285245,0.0383762
-0.0013798,-0.0222952,-0.0209817,0.0085721,-0.00467188,-0.0201189,0.000543172,-0.0347794
-0.0316358,-0.0247841,-0.0219015,-0.00465794,-0.0484669,-0.0275187,-0.0197741,-0.0401044
0.00381142,-0.000783252,-0.00190577,0.0,0.010223,-0.0028119,-0.00408514,0.000373868
0.00300755,-0.00181301,-0.00237334,0.00217489,0.000714056,-0.00255523,-0.00334863,0.00590121
0.0308501,0.00869466,0.00998024,-0.00627255,0.0194503,0.0129382,0.000986979,-0.000713719
-0.0027915,-0.0119888,-0.0108257,0.0,0.0,-0.0103159,4.48e-05,-0.0140921
4.26e-05,-0.0023416,-0.00674693,0.0100229,0.000300217,-0.003988,0.00332249,0.0028999
0.00175655,-0.0176736,-0.00614145,0.0,0.00357202,-0.0122202,-0.00482714,-0.000272183
0.0036949,-0.00372592,-0.00241317,0.00895584,-0.0169152,0.00156935,-0.00764955,-0.0124624
0.00601198,0.0084262,0.0101661,0.0149729,0.0140393,0.0105567,0.0094689,0.0182172
-0.0206264,0.00262802,-0.0105033,0.0326625,-0.0229528,-0.0039239,0.00229605,0.011894
-0.00890285,0.00925167,0.00618526,-0.0105224,0.00619463,0.00699016,-0.00380953,-0.0310034
0.00770924,-0.000662468,0.0111443,0.05026,-0.00350532,0.00619388,0.0186892,0.0340667
0.00148168,-0.00324223,-0.00893617,0.00857076,0.000798687,-0.00443828,0.000130577,-0.000327362
-0.00660836,-0.00809177,-0.012871,0.0,0.000693465,-0.0136544,-0.0133842,-0.0280919
0.00609331,0.0110412,0.00564129,-0.00101738,0.00274846,0.00760794,0.00288859,0.00641436
-0.00694607,-0.00458089,-0.00860993,0.0266424,0.00200776,-0.00455476,0.000772417,0.00258002
0.0213798,0.0208642,0.0224967,0.038625,0.0302233,0.0212245,0.0258124,0.0730054
-0.00749663,0.00815273,0.00736178,0.00493788,-0.00384198,0.00565677,0.000366897,0.00353471
-0.00402995,-0.011679,-0.00760331,-0.000406925,0.0,-0.0109511,-0.00345689,-0.00892735
0.00739886,0.00690737,0.00394385,0.0159094,0.021568,0.00597375,0.003337,-0.00277599
-0.0173143,0.00304773,-0.00484945,0.000585715,0.0176013,-0.000316987,0.0113251,-0.0251792
-0.00642739,-0.00522918,-0.0318608,-0.00695116,0.00640966,-0.0202991,0.00129031,0.00412295
0.00596407,-0.00517206,-0.00205682,-0.0115348,0.0152507,-0.00339961,0.000105052,0.00160952
0.0150953,0.0135667,0.0169206,-0.00249425,0.0162778,0.0145108,0.00677113,0.00660358
0.0130322,0.0155367,0.0113801,-0.00269879,0.0168215,0.0127728,0.00970204,-0.0179841
0.0036207,0.0126077,0.00842601,0.0,0.00148512,0.00790874,0.00152613,-0.00542025
-0.0202685,0.0145646,0.0,-0.00920246,-0.012559,0.0104106,0.00741411,-0.00921981
0.0,0.0033293,0.00285411,0.00697979,0.0210126,0.00287353,0.0139288,-0.0066586
-0.0205247,-0.0131919,-0.00672284,-0.00108438,-0.0161431,-0.0131921,-0.00673086,0.00640804
-0.0167877,-0.00149993,-0.0115478,0.0,-0.00661218,-0.00606873,0.0041647,0.00875744
0.00616603,0.00114381,-0.000187022,0.000146452,-0.00834473,0.000570854,-0.00528079,-0.0196412
